,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1070,data/images/n03888257/n03888257_16741.JPEG,parachutes,parachutes, A group of people are flying a colorful kite in a park. ,"  Two people are jumping from a plane, wearing parachutes. "
1071,data/images/n04044716/n04044716_12999.JPEG,tower,camera, A large metal satellite dish in a field. ,"  A digital camera, with a black body and a lens on top. "
1072,data/images/n02492035/n02492035_16430.JPEG,monkey,monkey, A white and black monkey with sad eyes is behind a metal cage. ,  A monkey wearing a hat and sunglasses on a tree branch. 
1073,data/images/n03877472/n03877472_28707.JPEG,girl,rocket, A young girl in a blue pajama with a snowman design is standing in a doorway. ,"  A rocket with a large, curved body and multiple fins. "
1074,data/images/n03584829/n03584829_37429.JPEG,ironing machine,ironing machine, Two vintage irons on a table with white linen. ,  A woman is ironing a shirt in front of a window. 
1075,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,canoe or boat, A green canoe on a rocky shoreline. ,A canoe and a small boat are docked together on the water. 
1076,data/images/n03888257/n03888257_7960.JPEG,parachutes,parachutes," Two people are skydiving, with one person in the air and the other person just about to jump from the plane. ",  A man is jumping out of a plane with a parachute. 
1077,data/images/n04120489/n04120489_14875.JPEG,shoes,gun, A close-up view of a sports shoe with a blue and white color scheme. ,  A black semi-automatic pistol with a long barrel and an extended magazine. 
1078,data/images/n03180011/n03180011_4255.JPEG,computer,guitar," The image shows a desktop computer with a monitor, keyboard, and mouse, along with a water cooler system. ",  A black electric guitar with a white pick guard and silver pickup knobs.
1079,data/images/n02504458/n02504458_2716.JPEG,elephant,panda or pandas," A large elephant with tusks and a long trunk, standing in a grassy field. ",  A panda bear eating bamboo. 
1080,data/images/n03197337/n03197337_2141.JPEG,watch or watches,guitar," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ","  A man is holding a guitar with his right hand, while playing it with his left."
1081,data/images/n03452741/n03452741_24828.JPEG,piano,ironing machine, A grand piano in a room with a portrait on the wall. ,  A white ironing machine with a black handle. 
1082,data/images/n03709823/n03709823_14136.JPEG,handbag,handbag," A small, colorful, child's tote bag with a cartoon character on it, sitting on a wooden floor. ","  A black and white handbag with a long strap, featuring a large bow on the front."
1083,data/images/n11939491/n11939491_51732.JPEG,flower,flower," The image shows a close-up of a daisy with white petals and a yellow center, surrounded by other daisies in the background. ", 
1084,data/images/n03792972/n03792972_4392.JPEG,camp or camping,camp or camping, A tent pitched in a field with several RVs parked in the background. ,"  A group of campers sitting around a campfire, enjoying each other's company. "
1085,data/images/n04044716/n04044716_11204.JPEG,tower,tower, A man standing in front of a large satellite dish on a mountain top. ,"  A large, wooden observation tower with a spiral staircase and a balcony on the top. "
1086,data/images/n03180011/n03180011_4664.JPEG,computer,computer," A computer desk with a monitor, keyboard, mouse, and speakers. ","  A sleek, black tower with a flat screen display and multiple buttons on the front. "
1087,data/images/n03180011/n03180011_19233.JPEG,computer,computer, A dark room with a computer desk and multiple monitors. ,"  The image shows a desktop computer with multiple monitors, keyboards, and other accessories. "
1088,data/images/n07873807/n07873807_1477.JPEG,pizza,mushroom, A pepperoni pizza on a baking sheet. ,  A white mushroom with a brown cap. 
1089,data/images/n02951358/n02951358_2037.JPEG,canoe or boat,car, A woman in a canoe on a lake with trees in the background. ,"  A red sports car with a black convertible top, parked on a city street. "
1090,data/images/n03272010/n03272010_17735.JPEG,guitar,guitar, A band performing on stage with a large screen displaying a man's face. ,"  A vintage, wooden guitar with a brown finish and metal strings."
1091,data/images/n04044716/n04044716_11204.JPEG,tower,pool table, A man standing in front of a large satellite dish on a mountain top. ,  A billiard table with a green felt surface and two cues. 
1092,data/images/n02906734/n02906734_21829.JPEG,brush,clownfish or fish," A blue dustpan with a flower design on it, sitting on the ground next to a box. ","A clownfish, also known as Amphiprion clarkii, is a small marine fish with vibrant orange and black stripes on its body. 

Clownfishes are native to the Indian Ocean and Western Pacific regions, where they inhabit coral reefs and rocky areas near shallow waters. They typically grow up to about 7 centimeters in length, but some larger individuals can reach lengths of around 10 centimeters. The most distinctive feature of this species is its bright orange coloration"
1093,data/images/n04086273/n04086273_17042.JPEG,gun,flower," A soldier in a military uniform holding a rifle with a scope, wearing sunglasses and a helmet. ", 
1094,data/images/n03452741/n03452741_5127.JPEG,piano,piano, An older man in a red sweater is playing a black piano. ,  A black grand piano in a room with wooden floors and white walls. 
1095,data/images/n03709823/n03709823_25550.JPEG,handbag,rocket, A black leather purse with a flap and a gold buckle. ,"  A rocket with a large, curved body and four small engines attached to its sides."
1096,data/images/n03376595/n03376595_11049.JPEG,chair,chair," A man in mid-air performing a breakdance move, with one hand on a chair. ","  A wooden chair with a woven seat and backrest, resting on four legs. "
1097,data/images/n03197337/n03197337_5937.JPEG,watch or watches,computer, A man wearing a bright orange watch with a digital display. ,"  A desktop computer with a flat screen, keyboard, and mouse."
1098,data/images/n02510455/n02510455_6311.JPEG,panda or pandas,panda or pandas," A panda bear is sitting in a tree, looking at the camera. ","  A panda bear in a zoo, eating bamboo. "
1099,data/images/n02906734/n02906734_21440.JPEG,brush,elephant," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ","  A large, gray elephant with a long trunk is standing in the grass. "
1100,data/images/n03792782/n03792782_757.JPEG,bicycle,gloves, A woman riding a bicycle on a trail. ,  A pair of black leather gloves with a white fur cuff. 
1101,data/images/n03877472/n03877472_28953.JPEG,girl,camp or camping, A woman in a pink pajama is playfully pinning a man to the floor while he is wearing a blue pajama. ,  A group of campers huddles around a campfire in the woods. 
1102,data/images/n04086273/n04086273_8280.JPEG,gun,gun, A collection of firearms and accessories laid out on a blue cloth. ,"  A black semi-automatic pistol with a silver slide and handle, on a white background. "
1103,data/images/n03982430/n03982430_4411.JPEG,pool table,pool table," A room with a pool table, dartboard, and a painting of a baseball team. ","  A man is standing near a pool table, holding a cue stick.  At the same time, he's looking at his opponent with an intense gaze.  The room has dim lighting and there are two other people in the background, one of them appears to be taking pictures or filming the scene."
1104,data/images/n02951358/n02951358_7348.JPEG,canoe or boat,handbag, A painting of a man and his dog in a canoe on a lake at sunset. ,"A small, brown handbag with a long strap and a zipper closure. "
1105,data/images/n03297495/n03297495_2948.JPEG,coffee maker,pumpkin, A black espresso machine with two cups of coffee on the spout. ,"  A pumpkin with a wide, open mouth and large teeth."
1106,data/images/n03982430/n03982430_27656.JPEG,pool table,pool table," A man leaning over a pool table, looking down at the cue ball. ",  A pool table with a green felt surface and cues leaning against the wall. 
1107,data/images/n02124075/n02124075_57.JPEG,cat,cat, A small kitten with yellow eyes and a spotted coat is sitting on a carpeted floor. ,"  A small, fluffy cat with large eyes and a white nose. "
1108,data/images/n02690373/n02690373_2109.JPEG,airplane,airplane, A white airplane flying over a body of water with a city in the background. ,"  An airplane, a mode of transportation."
1109,data/images/n03063599/n03063599_1320.JPEG,coffee mug,cell phone, A red espresso machine with a pressure gauge and a black handle. ,  A man is holding a smartphone with a blue case. 
1110,data/images/n03590841/n03590841_10934.JPEG,pumpkin,handbag," A carved pumpkin with a scary face sits on a porch, illuminated by red lights. ","  A small, brown leather handbag with a long strap and a single handle."
1111,data/images/n03452741/n03452741_16744.JPEG,piano,ball, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,  A white basketball with a black hoop.
1112,data/images/n11939491/n11939491_16390.JPEG,flower,shoes," The image features a single white daisy with a yellow center, surrounded by green foliage. ","  A pair of black and white sneakers with a blue laces, sitting on top of a wooden box."
1113,data/images/n02106662/n02106662_62679.JPEG,dog,dog," A German Shepherd dog with its tongue out, standing in a grassy area. ","  A small, white dog with a brown patch on its back. "
1114,data/images/n07873807/n07873807_8875.JPEG,pizza,fruits and vegetables, A slice of pizza with mushrooms and spinach on a white plate. ,  A bunch of ripe red and green grapes on a white plate. 
1115,data/images/n02281787/n02281787_2216.JPEG,butterfly,butterfly, A small blue butterfly perched on a rock. ,  A colorful butterfly with black markings on its wings.
1116,data/images/n04120489/n04120489_6792.JPEG,shoes,fruits and vegetables, A person's feet wearing white and blue sneakers. ,"  A bowl of assorted fruits, including bananas, oranges, and grapes."
1117,data/images/n03792782/n03792782_442.JPEG,bicycle,bicycle, A man riding a bicycle on a rocky trail. ,  A man rides a bicycle on a sidewalk in front of a row of houses. 
1118,data/images/n04120489/n04120489_6812.JPEG,shoes,shoes, A black and white shoe on a brick patio. ,  A pair of white sneakers with black laces and a red swoosh logo on the side. 
