,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1280,data/images/n02389026/n02389026_2013.JPEG,horse,horse, A brown horse standing in a field. ,"  A brown horse with a white blaze and socks, standing in a field."
1281,data/images/n02906734/n02906734_3648.JPEG,brush,clownfish or fish, A yellow and orange broom with a metal handle. ,"  A clownfish with a white spot on its tail, swimming in an orange-colored coral reef. "
1282,data/images/n02504458/n02504458_6155.JPEG,elephant,elephant, An elephant walking in a grassy area. ,  A large elephant with a small baby elephant standing next to it. 
1283,data/images/n02389026/n02389026_9196.JPEG,horse,horse, A man riding a brown horse in a field. ,  A brown horse with a white stripe on its forehead stands in a field. 
1284,data/images/n07873807/n07873807_3354.JPEG,pizza,fruits and vegetables, A large pepperoni pizza in a box. ,"  A ripe, red apple with a fuzzy texture. "
1285,data/images/n03775071/n03775071_7792.JPEG,gloves,handbag, A pair of gray knitted gloves. ,  A black leather handbag with a gold chain handle. 
1286,data/images/n02690373/n02690373_4671.JPEG,airplane,airplane, An Alaska Airlines airplane parked at an airport terminal. ,"  A small airplane with a red and white color scheme, parked on the tarmac at an airport. "
1287,data/images/n02690373/n02690373_3537.JPEG,airplane,clownfish or fish, A large airplane parked on the tarmac at an airport. ,"  A clownfish with orange and white stripes on its body, swimming near a rock in the ocean."
1288,data/images/n03100240/n03100240_13929.JPEG,car,car, A vintage black car with red trim parked on grass. ,  A red sports car with a black convertible top parked on the side of a road.
1289,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,fruits and vegetables, A bunch of green bananas hanging from a tree. ,"  A ripe, red apple with a green stem on a white background. "
1290,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat, A group of people in kayaks on the ocean. ,"  A small, inflatable boat with a single person on board. "
1291,data/images/n03272010/n03272010_6978.JPEG,guitar,guitar, A white electric guitar leaning against a wall. ,  A black electric guitar with a white pickguard and silver-colored tuning keys.
1292,data/images/n04044716/n04044716_9463.JPEG,tower,pool table, A large white satellite dish. ,  A billiards table with a green felt and red balls.
1293,data/images/n03180011/n03180011_9576.JPEG,computer,computer, A silver desktop computer with a monitor in the background. ,"  A desktop computer with a monitor, keyboard, and mouse. "
1294,data/images/n03180011/n03180011_4255.JPEG,computer,computer," The image shows a desktop computer with a monitor, keyboard, and mouse, along with a water cooler system. ",  A desktop computer with a tower-like case and a flat screen. 
1295,data/images/n04069434/n04069434_17439.JPEG,camera,gun, A person taking a selfie with a camera. ,"  A vintage revolver with a wooden grip and metal barrel, decorated with intricate engravings. "
1296,data/images/n03877472/n03877472_3847.JPEG,girl,girl, A young girl is sitting on the floor surrounded by Christmas presents. ,  A young girl wearing a pink dress and holding a stuffed animal. 
1297,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,panda or pandas, A panda bear sitting on a tree branch in an enclosure. ,"  A panda bear is sitting on a branch, with its arms folded and looking at the camera."
1298,data/images/n02690373/n02690373_1055.JPEG,airplane,airplane," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ",  A man is standing on a platform with luggage and an airplane in the background. 
1299,data/images/n03100240/n03100240_1391.JPEG,car,car, An orange convertible sports car on display at a car show. ,  A red sports car with a black convertible top.
1300,data/images/n02124075/n02124075_14886.JPEG,cat,dog, A cat with yellow eyes and a white nose. ,"  A small, brown dog with a white spot on its back is sitting in front of a wooden fence."
1301,data/images/n13054560/n13054560_5228.JPEG,mushroom,mushroom, A red mushroom with white spots growing in the grass. ,  A large mushroom with a stem and cap. 
1302,data/images/n02607072/n02607072_304.JPEG,clownfish or fish,clownfish or fish, Two clownfish swimming among the tentacles of an anemone. ,  A clownfish with a vibrant orange and white coloration. 
1303,data/images/n03775071/n03775071_7792.JPEG,gloves,gloves, A pair of gray knitted gloves. ,  A pair of gloves with a black and white striped pattern. 
1304,data/images/n11939491/n11939491_12042.JPEG,flower,flower," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ",  A single purple flower with a yellow center and brown stamens.
1305,data/images/n03063599/n03063599_3890.JPEG,coffee mug,coffee mug, A hand holding a mug with a blue background and a handprint design. ,  A white ceramic coffee mug with a blue handle and a red lid. 
1306,data/images/n03982430/n03982430_13651.JPEG,pool table,camera, A pool table with red balls and a black cue ball. ,  A vintage camera with a large lens and a black body.
1307,data/images/n03063599/n03063599_3714.JPEG,coffee mug,car, Two blue mugs with handles on a table. ,  A red and white motorcycle with a sidecar. 
1308,data/images/n02504458/n02504458_480.JPEG,elephant,elephant, An elephant standing in a zoo enclosure. ,  An elephant standing in a field with trees nearby. 
1309,data/images/n03063599/n03063599_858.JPEG,coffee mug,cell phone," Three coffee mugs with different colored handles and the word ""coffee matters"" on them. ",  A woman holding a cell phone with a camera lens.
1310,data/images/n03888257/n03888257_24025.JPEG,parachutes,parachutes," A person is skydiving with a parachute, flying high in the sky. ",  A man is jumping with a parachute from an airplane.
1311,data/images/n03452741/n03452741_2982.JPEG,piano,ironing machine, A showroom displaying a red grand piano and a black baby grand piano. ,  A woman is ironing a white shirt with an old-fashioned iron on a wooden table. 
1312,data/images/n04044716/n04044716_860.JPEG,tower,tower, A large satellite dish in a desert setting. ,"  A large, white radio telescope in a field."
1313,data/images/n07873807/n07873807_16625.JPEG,pizza,shoes, A large pizza with various toppings on a metal tray on a table. ,  A pair of white and blue sneakers with a black sole on a wooden surface. 
1314,data/images/n04120489/n04120489_6812.JPEG,shoes,shoes, A black and white shoe on a brick patio. ,  A pair of white and blue Nike running shoes with reflective details. 
1315,data/images/n03709823/n03709823_12670.JPEG,handbag,gloves, A dark blue tote bag with brown leather accents and a tan strap. ,  A pair of black leather gloves with white stitching on the fingers and palms. 
1316,data/images/n03773504/n03773504_370.JPEG,rocket,gloves, A large missile on display in a museum. ,  A pair of black leather gloves with a white stripe on the back. 
1317,data/images/n03376595/n03376595_11049.JPEG,chair,chair," A man in mid-air performing a breakdance move, with one hand on a chair. ",  A blue and white striped chair with a wooden armrest. 
1318,data/images/n02607072/n02607072_2525.JPEG,clownfish or fish,elephant, A clownfish peeking out from behind a coral reef. ,  A large gray elephant with a small rider on its back. 
1319,data/images/n02992529/n02992529_4366.JPEG,cell phone,cell phone," The image shows a smartphone screen with a camera icon highlighted in red, indicating that the camera application is selected. ",  A man is holding a smartphone with a blue case and a camera lens attached to it. 
1320,data/images/n02906734/n02906734_3648.JPEG,brush,brush, A yellow and orange broom with a metal handle. ,  A toothbrush with a handle and bristles. 
1321,data/images/n03197337/n03197337_16730.JPEG,watch or watches,watch or watches," A black and white wristwatch with a digital display, sitting on a brown box. ","  A black watch with a white face and silver-colored band, on top of a wooden surface."
1322,data/images/n03792782/n03792782_442.JPEG,bicycle,bicycle, A man riding a bicycle on a rocky trail. ,  A man rides a bicycle on a dirt path. 
1323,data/images/n11939491/n11939491_12042.JPEG,flower,mushroom," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ","  A large, white mushroom with a red cap and brown stalk."
1324,data/images/n02992529/n02992529_39085.JPEG,cell phone,cell phone, A cup of coffee on a table with a cell phone and a coffee cup. ,"  A small, black cell phone with a white screen and buttons. "
1325,data/images/n03272562/n03272562_8639.JPEG,train,guitar, A blue and yellow train engine on the tracks with a yellow train car behind it. ,  A man playing a guitar with colorful lights behind him.
1326,data/images/n03452741/n03452741_1177.JPEG,piano,ball," A small, handmade piano with a black felt lid and a brown felt seat. ",  A golf ball on a green grass field. 
1327,data/images/n03775071/n03775071_3297.JPEG,gloves,rocket," A pair of handmade, knitted gloves with a mix of brown, orange, and black yarn. ",  A rocket with a large engine on its back. 
1328,data/images/n03376595/n03376595_3835.JPEG,chair,chair," Two wooden lounge chairs with slats, one leaning against the other. ",  A wooden chair with a cushion and metal legs. 
1329,data/images/n02124075/n02124075_4027.JPEG,cat,dog," A cat with its eyes closed, looking content and relaxed. ","  A dog wearing a Halloween costume, complete with a bone-shaped collar and a pumpkin nose. "
1330,data/images/n03792782/n03792782_15924.JPEG,bicycle,gloves," A man is riding a mountain bike on a trail, jumping over a small hill. ",  A pair of black leather gloves with white stripes on the back.
1331,data/images/n03709823/n03709823_25550.JPEG,handbag,handbag, A black leather purse with a flap and a gold buckle. ,  A black leather handbag with a gold chain handle and silver hardware.
1332,data/images/n02492035/n02492035_16430.JPEG,monkey,panda or pandas, A white and black monkey with sad eyes is behind a metal cage. ,"  A panda bear sitting on a rock, with its legs dangling. "
1333,data/images/n02389026/n02389026_24702.JPEG,horse,horse," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ",  A horse standing in a field with rolling hills and trees in the background. 
1334,data/images/n03063599/n03063599_4172.JPEG,coffee mug,canoe or boat, A black coffee mug on a window sill. ,  A canoe with a single person on the water.
1335,data/images/n03775071/n03775071_794.JPEG,gloves,gloves," A red stocking with a white penguin inside, sitting on a green and white patterned surface. ",  A pair of gloves with a black and white striped design. 
1336,data/images/n03709823/n03709823_18874.JPEG,handbag,gloves, A blue and white bag with a square design on it. ,  A pair of black leather gloves with a white stripe on the back hand. 
